"Fecha","NFLX.Open","NFLX.High","NFLX.Low","NFLX.Close","NFLX.Volume","NFLX.Adjusted","Año","Año2g","Mes_num","Mes_txt","Mes_txt2","Dia_num","Dia_año","Dia_txt","Dia_txt2","Semana_D","Semana_L","Trimestre","TrimestreQ"
2024-05-29,64.4130020141602,66.4250030517578,64.3889999389648,65.4619979858398,36959000,65.4619979858398,"2024","24","05","mayo","may.","29","150","miércoles","mié.","21","22",2,2024 Q2
2024-05-30,65.3519973754883,65.6490020751953,64.4729995727539,64.765998840332,23889000,64.765998840332,"2024","24","05","mayo","may.","30","151","jueves","jue.","21","22",2,2024 Q2
2024-05-31,64.4010009765625,64.8580017089844,62.8300018310547,64.1620025634766,40710000,64.1620025634766,"2024","24","05","mayo","may.","31","152","viernes","vie.","21","22",2,2024 Q2
2024-06-03,64.5220031738281,64.6780014038086,62.7270011901855,63.3790016174316,23235000,63.3790016174316,"2024","24","06","junio","jun.","03","155","lunes","lun.","22","23",2,2024 Q2
2024-06-04,63.3779983520508,63.5229988098145,62.6440010070801,63.1619987487793,30082000,63.1619987487793,"2024","24","06","junio","jun.","04","156","martes","mar.","22","23",2,2024 Q2
2024-06-05,63.4020004272461,65.125,62.8250007629395,65.0270004272461,26826000,65.0270004272461,"2024","24","06","junio","jun.","05","157","miércoles","mié.","22","23",2,2024 Q2
2024-06-06,64.4889984130859,65.7990036010742,64.4240036010742,64.8519973754883,24667000,64.8519973754883,"2024","24","06","junio","jun.","06","158","jueves","jue.","22","23",2,2024 Q2
2024-06-07,64.9380035400391,65.0400009155273,64.0240020751953,64.1470031738281,18766000,64.1470031738281,"2024","24","06","junio","jun.","07","159","viernes","vie.","22","23",2,2024 Q2
2024-06-10,64.1009979248047,64.4789962768555,63.5589981079102,64.4499969482422,20644000,64.4499969482422,"2024","24","06","junio","jun.","10","162","lunes","lun.","23","24",2,2024 Q2
2024-06-11,64.0719985961914,65.0189971923828,64.052001953125,64.8550033569336,21674000,64.8550033569336,"2024","24","06","junio","jun.","11","163","martes","mar.","23","24",2,2024 Q2
2024-06-12,65.2210006713867,65.5780029296875,64.3109970092773,65.0059967041016,20944000,65.0059967041016,"2024","24","06","junio","jun.","12","164","miércoles","mié.","23","24",2,2024 Q2
2024-06-13,64.4000015258789,65.5250015258789,64.2350006103516,65.3259963989258,18636000,65.3259963989258,"2024","24","06","junio","jun.","13","165","jueves","jue.","23","24",2,2024 Q2
2024-06-14,65.504997253418,67.5579986572266,65.2639999389648,66.9380035400391,44471000,66.9380035400391,"2024","24","06","junio","jun.","14","166","viernes","vie.","23","24",2,2024 Q2
2024-06-17,66.911003112793,68.2710037231445,66.5110015869141,67.5830001831055,36312000,67.5830001831055,"2024","24","06","junio","jun.","17","169","lunes","lun.","24","25",2,2024 Q2
2024-06-18,67.5630035400391,68.7060012817383,67.463996887207,68.5670013427734,29438000,68.5670013427734,"2024","24","06","junio","jun.","18","170","martes","mar.","24","25",2,2024 Q2
2024-06-20,68.1800003051758,68.9879989624023,67.3720016479492,67.9029998779297,25851000,67.9029998779297,"2024","24","06","junio","jun.","20","172","jueves","jue.","24","25",2,2024 Q2
2024-06-21,68.3259963989258,68.6900024414062,67.8099975585938,68.6119995117188,45064000,68.6119995117188,"2024","24","06","junio","jun.","21","173","viernes","vie.","24","25",2,2024 Q2
2024-06-24,68.5,68.5500030517578,66.4499969482422,66.9020004272461,39163000,66.9020004272461,"2024","24","06","junio","jun.","24","176","lunes","lun.","25","26",2,2024 Q2
2024-06-25,67.3440017700195,67.3669967651367,66.2300033569336,67.2409973144531,22706000,67.2409973144531,"2024","24","06","junio","jun.","25","177","martes","mar.","25","26",2,2024 Q2
2024-06-26,67.2409973144531,68.2959976196289,67.0019989013672,67.7689971923828,35458000,67.7689971923828,"2024","24","06","junio","jun.","26","178","miércoles","mié.","25","26",2,2024 Q2
2024-06-27,67.9349975585938,68.8570022583008,67.8140029907227,68.4339981079102,24048000,68.4339981079102,"2024","24","06","junio","jun.","27","179","jueves","jue.","25","26",2,2024 Q2
